OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10949,BOTTM,2,1998-03-13 00:00:00.000,1998-04-10 00:00:00.000,1998-03-17 00:00:00.000,3,74.44,Tsawassen,BC,T2F 8M4,Canada
10950,MAGAA,1,1998-03-16 00:00:00.000,1998-04-13 00:00:00.000,1998-03-23 00:00:00.000,2,2.50,Bergamo,NULL,24100,Italy
10951,RICSU,9,1998-03-16 00:00:00.000,1998-04-27 00:00:00.000,1998-04-07 00:00:00.000,2,30.85,Genève,NULL,1204,Switzerland
10952,ALFKI,1,1998-03-16 00:00:00.000,1998-04-27 00:00:00.000,1998-03-24 00:00:00.000,1,40.42,Berlin,NULL,12209,Germany
10953,AROUT,9,1998-03-16 00:00:00.000,1998-03-30 00:00:00.000,1998-03-25 00:00:00.000,2,23.72,Colchester,Essex,CO7 6JX,UK
10954,LINOD,5,1998-03-17 00:00:00.000,1998-04-28 00:00:00.000,1998-03-20 00:00:00.000,1,27.91,I. de Margarita,Nueva Esparta,4980,Venezuela
10955,FOLKO,8,1998-03-17 00:00:00.000,1998-04-14 00:00:00.000,1998-03-20 00:00:00.000,2,3.26,Bräcke,NULL,S-844 67,Sweden
10956,BLAUS,6,1998-03-17 00:00:00.000,1998-04-28 00:00:00.000,1998-03-20 00:00:00.000,2,44.65,Mannheim,NULL,68306,Germany
10957,HILAA,8,1998-03-18 00:00:00.000,1998-04-15 00:00:00.000,1998-03-27 00:00:00.000,3,105.36,San Cristóbal,Táchira,5022,Venezuela
10958,OCEAN,7,1998-03-18 00:00:00.000,1998-04-15 00:00:00.000,1998-03-27 00:00:00.000,2,49.56,Buenos Aires,NULL,1010,Argentina
10959,GOURL,6,1998-03-18 00:00:00.000,1998-04-29 00:00:00.000,1998-03-23 00:00:00.000,2,4.98,Campinas,SP,04876-786,Brazil
10960,HILAA,3,1998-03-19 00:00:00.000,1998-04-02 00:00:00.000,1998-04-08 00:00:00.000,1,2.08,San Cristóbal,Táchira,5022,Venezuela
10961,QUEEN,8,1998-03-19 00:00:00.000,1998-04-16 00:00:00.000,1998-03-30 00:00:00.000,1,104.47,Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,1998-03-19 00:00:00.000,1998-04-16 00:00:00.000,1998-03-23 00:00:00.000,2,275.79,Cunewalde,NULL,01307,Germany
10963,FURIB,9,1998-03-19 00:00:00.000,1998-04-16 00:00:00.000,1998-03-26 00:00:00.000,3,2.70,Lisboa,NULL,1675,Portugal
10964,SPECD,3,1998-03-20 00:00:00.000,1998-04-17 00:00:00.000,1998-03-24 00:00:00.000,2,87.38,Paris,NULL,75016,France
10965,OLDWO,6,1998-03-20 00:00:00.000,1998-04-17 00:00:00.000,1998-03-30 00:00:00.000,3,144.38,Anchorage,AK,99508,USA
10966,CHOPS,4,1998-03-20 00:00:00.000,1998-04-17 00:00:00.000,1998-04-08 00:00:00.000,1,27.19,Bern,NULL,3012,Switzerland
10967,TOMSP,2,1998-03-23 00:00:00.000,1998-04-20 00:00:00.000,1998-04-02 00:00:00.000,2,62.22,Münster,NULL,44087,Germany
10968,ERNSH,1,1998-03-23 00:00:00.000,1998-04-20 00:00:00.000,1998-04-01 00:00:00.000,3,74.60,Graz,NULL,8010,Austria
10969,COMMI,1,1998-03-23 00:00:00.000,1998-04-20 00:00:00.000,1998-03-30 00:00:00.000,2,0.21,Sao Paulo,SP,05432-043,Brazil
10970,BOLID,9,1998-03-24 00:00:00.000,1998-04-07 00:00:00.000,1998-04-24 00:00:00.000,1,16.16,Madrid,NULL,28023,Spain
10971,FRANR,2,1998-03-24 00:00:00.000,1998-04-21 00:00:00.000,1998-04-02 00:00:00.000,2,121.82,Nantes,NULL,44000,France
10972,LACOR,4,1998-03-24 00:00:00.000,1998-04-21 00:00:00.000,1998-03-26 00:00:00.000,2,0.02,Versailles,NULL,78000,France
10973,LACOR,6,1998-03-24 00:00:00.000,1998-04-21 00:00:00.000,1998-03-27 00:00:00.000,2,15.17,Versailles,NULL,78000,France
10974,SPLIR,3,1998-03-25 00:00:00.000,1998-04-08 00:00:00.000,1998-04-03 00:00:00.000,3,12.96,Lander,WY,82520,USA
10975,BOTTM,1,1998-03-25 00:00:00.000,1998-04-22 00:00:00.000,1998-03-27 00:00:00.000,3,32.27,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,1,1998-03-25 00:00:00.000,1998-05-06 00:00:00.000,1998-04-03 00:00:00.000,1,37.97,San Cristóbal,Táchira,5022,Venezuela
10977,FOLKO,8,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-04-10 00:00:00.000,3,208.50,Bräcke,NULL,S-844 67,Sweden
10978,MAISD,9,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-04-23 00:00:00.000,2,32.82,Bruxelles,NULL,B-1180,Belgium
10979,ERNSH,8,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-03-31 00:00:00.000,2,353.07,Graz,NULL,8010,Austria
10980,FOLKO,4,1998-03-27 00:00:00.000,1998-05-08 00:00:00.000,1998-04-17 00:00:00.000,1,1.26,Bräcke,NULL,S-844 67,Sweden
10981,HANAR,1,1998-03-27 00:00:00.000,1998-04-24 00:00:00.000,1998-04-02 00:00:00.000,2,193.37,Rio de Janeiro,RJ,05454-876,Brazil
10982,BOTTM,2,1998-03-27 00:00:00.000,1998-04-24 00:00:00.000,1998-04-08 00:00:00.000,1,14.01,Tsawassen,BC,T2F 8M4,Canada
10983,SAVEA,2,1998-03-27 00:00:00.000,1998-04-24 00:00:00.000,1998-04-06 00:00:00.000,2,657.54,Boise,ID,83720,USA
10984,SAVEA,1,1998-03-30 00:00:00.000,1998-04-27 00:00:00.000,1998-04-03 00:00:00.000,3,211.22,Boise,ID,83720,USA
10985,HUNGO,2,1998-03-30 00:00:00.000,1998-04-27 00:00:00.000,1998-04-02 00:00:00.000,1,91.51,Cork,Co. Cork,NULL,Ireland
10986,OCEAN,8,1998-03-30 00:00:00.000,1998-04-27 00:00:00.000,1998-04-21 00:00:00.000,2,217.86,Buenos Aires,NULL,1010,Argentina
10987,EASTC,8,1998-03-31 00:00:00.000,1998-04-28 00:00:00.000,1998-04-06 00:00:00.000,1,185.48,London,NULL,WX3 6FW,UK
10988,RATTC,3,1998-03-31 00:00:00.000,1998-04-28 00:00:00.000,1998-04-10 00:00:00.000,2,61.14,Albuquerque,NM,87110,USA
10989,QUEDE,2,1998-03-31 00:00:00.000,1998-04-28 00:00:00.000,1998-04-02 00:00:00.000,1,34.76,Rio de Janeiro,RJ,02389-673,Brazil
10990,ERNSH,2,1998-04-01 00:00:00.000,1998-05-13 00:00:00.000,1998-04-07 00:00:00.000,3,117.61,Graz,NULL,8010,Austria
10991,QUICK,1,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998-04-07 00:00:00.000,1,38.51,Cunewalde,NULL,01307,Germany
10992,THEBI,1,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998-04-03 00:00:00.000,3,4.27,Portland,OR,97201,USA
10993,FOLKO,7,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998-04-10 00:00:00.000,3,8.81,Bräcke,NULL,S-844 67,Sweden
10994,VAFFE,2,1998-04-02 00:00:00.000,1998-04-16 00:00:00.000,1998-04-09 00:00:00.000,3,65.53,Århus,NULL,8200,Denmark
10995,PERIC,1,1998-04-02 00:00:00.000,1998-04-30 00:00:00.000,1998-04-06 00:00:00.000,3,46.00,México D.F.,NULL,05033,Mexico
10996,QUICK,4,1998-04-02 00:00:00.000,1998-04-30 00:00:00.000,1998-04-10 00:00:00.000,2,1.12,Cunewalde,NULL,01307,Germany
10997,LILAS,8,1998-04-03 00:00:00.000,1998-05-15 00:00:00.000,1998-04-13 00:00:00.000,2,73.91,Barquisimeto,Lara,3508,Venezuela
10998,WOLZA,8,1998-04-03 00:00:00.000,1998-04-17 00:00:00.000,1998-04-17 00:00:00.000,2,20.31,Warszawa,NULL,01-012,Poland
10999,OTTIK,6,1998-04-03 00:00:00.000,1998-05-01 00:00:00.000,1998-04-10 00:00:00.000,2,96.35,Köln,NULL,50739,Germany
11000,RATTC,2,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-14 00:00:00.000,3,55.12,Albuquerque,NM,87110,USA
11001,FOLKO,2,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-14 00:00:00.000,2,197.30,Bräcke,NULL,S-844 67,Sweden
11002,SAVEA,4,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-16 00:00:00.000,1,141.16,Boise,ID,83720,USA
11003,THECR,3,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-08 00:00:00.000,3,14.91,Butte,MT,59801,USA
11004,MAISD,3,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998-04-20 00:00:00.000,1,44.84,Bruxelles,NULL,B-1180,Belgium
11005,WILMK,2,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998-04-10 00:00:00.000,1,0.75,Helsinki,NULL,21240,Finland
11006,GREAL,3,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998-04-15 00:00:00.000,2,25.19,Eugene,OR,97403,USA
11007,PRINI,8,1998-04-08 00:00:00.000,1998-05-06 00:00:00.000,1998-04-13 00:00:00.000,2,202.24,Lisboa,NULL,1756,Portugal
11008,ERNSH,7,1998-04-08 00:00:00.000,1998-05-06 00:00:00.000,NULL,3,79.46,Graz,NULL,8010,Austria
11009,GODOS,2,1998-04-08 00:00:00.000,1998-05-06 00:00:00.000,1998-04-10 00:00:00.000,1,59.11,Sevilla,NULL,41101,Spain
11010,REGGC,2,1998-04-09 00:00:00.000,1998-05-07 00:00:00.000,1998-04-21 00:00:00.000,2,28.71,Reggio Emilia,NULL,42100,Italy
11011,ALFKI,3,1998-04-09 00:00:00.000,1998-05-07 00:00:00.000,1998-04-13 00:00:00.000,1,1.21,Berlin,NULL,12209,Germany
11012,FRANK,1,1998-04-09 00:00:00.000,1998-04-23 00:00:00.000,1998-04-17 00:00:00.000,3,242.95,München,NULL,80805,Germany
11013,ROMEY,2,1998-04-09 00:00:00.000,1998-05-07 00:00:00.000,1998-04-10 00:00:00.000,1,32.99,Madrid,NULL,28001,Spain
11014,LINOD,2,1998-04-10 00:00:00.000,1998-05-08 00:00:00.000,1998-04-15 00:00:00.000,3,23.60,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,SANTG,2,1998-04-10 00:00:00.000,1998-04-24 00:00:00.000,1998-04-20 00:00:00.000,2,4.62,Stavern,NULL,4110,Norway
11016,AROUT,9,1998-04-10 00:00:00.000,1998-05-08 00:00:00.000,1998-04-13 00:00:00.000,2,33.80,Colchester,Essex,CO7 6JX,UK
11017,ERNSH,9,1998-04-13 00:00:00.000,1998-05-11 00:00:00.000,1998-04-20 00:00:00.000,2,754.26,Graz,NULL,8010,Austria
11018,LONEP,4,1998-04-13 00:00:00.000,1998-05-11 00:00:00.000,1998-04-16 00:00:00.000,2,11.65,Portland,OR,97219,USA
11019,RANCH,6,1998-04-13 00:00:00.000,1998-05-11 00:00:00.000,NULL,3,3.17,Buenos Aires,NULL,1010,Argentina
11020,OTTIK,2,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,1998-04-16 00:00:00.000,2,43.30,Köln,NULL,50739,Germany
11021,QUICK,3,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,1998-04-21 00:00:00.000,1,297.18,Cunewalde,NULL,01307,Germany
11022,HANAR,9,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,1998-05-04 00:00:00.000,2,6.27,Rio de Janeiro,RJ,05454-876,Brazil
11023,BSBEV,1,1998-04-14 00:00:00.000,1998-04-28 00:00:00.000,1998-04-24 00:00:00.000,2,123.83,London,NULL,EC2 5NT,UK
11024,EASTC,4,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-20 00:00:00.000,1,74.36,London,NULL,WX3 6FW,UK
11025,WARTH,6,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-24 00:00:00.000,3,29.17,Oulu,NULL,90110,Finland
11026,FRANS,4,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-28 00:00:00.000,1,47.09,Torino,NULL,10100,Italy
11027,BOTTM,1,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-20 00:00:00.000,1,52.52,Tsawassen,BC,T2F 8M4,Canada
11028,KOENE,2,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-22 00:00:00.000,1,29.59,Brandenburg,NULL,14776,Germany
11029,CHOPS,4,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-27 00:00:00.000,1,47.84,Bern,NULL,3012,Switzerland
11030,SAVEA,7,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-27 00:00:00.000,2,830.75,Boise,ID,83720,USA
11031,SAVEA,6,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-24 00:00:00.000,2,227.22,Boise,ID,83720,USA
11032,WHITC,2,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-23 00:00:00.000,3,606.19,Seattle,WA,98124,USA
11033,RICSU,7,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-23 00:00:00.000,3,84.74,Genève,NULL,1204,Switzerland
11034,OLDWO,8,1998-04-20 00:00:00.000,1998-06-01 00:00:00.000,1998-04-27 00:00:00.000,1,40.32,Anchorage,AK,99508,USA
11035,SUPRD,2,1998-04-20 00:00:00.000,1998-05-18 00:00:00.000,1998-04-24 00:00:00.000,2,0.17,Charleroi,NULL,B-6000,Belgium
11036,DRACD,8,1998-04-20 00:00:00.000,1998-05-18 00:00:00.000,1998-04-22 00:00:00.000,3,149.47,Aachen,NULL,52066,Germany
11037,GODOS,7,1998-04-21 00:00:00.000,1998-05-19 00:00:00.000,1998-04-27 00:00:00.000,1,3.20,Sevilla,NULL,41101,Spain
11038,SUPRD,1,1998-04-21 00:00:00.000,1998-05-19 00:00:00.000,1998-04-30 00:00:00.000,2,29.59,Charleroi,NULL,B-6000,Belgium
11039,LINOD,1,1998-04-21 00:00:00.000,1998-05-19 00:00:00.000,NULL,2,65.00,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,GREAL,4,1998-04-22 00:00:00.000,1998-05-20 00:00:00.000,NULL,3,18.84,Eugene,OR,97403,USA
11041,CHOPS,3,1998-04-22 00:00:00.000,1998-05-20 00:00:00.000,1998-04-28 00:00:00.000,2,48.22,Bern,NULL,3012,Switzerland
11042,COMMI,2,1998-04-22 00:00:00.000,1998-05-06 00:00:00.000,1998-05-01 00:00:00.000,1,29.99,Sao Paulo,SP,05432-043,Brazil
11043,SPECD,5,1998-04-22 00:00:00.000,1998-05-20 00:00:00.000,1998-04-29 00:00:00.000,2,8.80,Paris,NULL,75016,France
11044,WOLZA,4,1998-04-23 00:00:00.000,1998-05-21 00:00:00.000,1998-05-01 00:00:00.000,1,8.72,Warszawa,NULL,01-012,Poland
11045,BOTTM,6,1998-04-23 00:00:00.000,1998-05-21 00:00:00.000,NULL,2,70.58,Tsawassen,BC,T2F 8M4,Canada
11046,WANDK,8,1998-04-23 00:00:00.000,1998-05-21 00:00:00.000,1998-04-24 00:00:00.000,2,71.64,Stuttgart,NULL,70563,Germany
11047,EASTC,7,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-05-01 00:00:00.000,3,46.62,London,NULL,WX3 6FW,UK
11048,BOTTM,7,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-04-30 00:00:00.000,3,24.12,Tsawassen,BC,T2F 8M4,Canada
11049,GOURL,3,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-05-04 00:00:00.000,1,8.34,Campinas,SP,04876-786,Brazil
11050,FOLKO,8,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,1998-05-05 00:00:00.000,2,59.41,Bräcke,NULL,S-844 67,Sweden
11051,LAMAI,7,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,NULL,3,2.79,Toulouse,NULL,31000,France
11052,HANAR,3,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,1998-05-01 00:00:00.000,1,67.26,Rio de Janeiro,RJ,05454-876,Brazil
11053,PICCO,2,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,1998-04-29 00:00:00.000,2,53.05,Salzburg,NULL,5020,Austria
11054,CACTU,8,1998-04-28 00:00:00.000,1998-05-26 00:00:00.000,NULL,1,0.33,Buenos Aires,NULL,1010,Argentina
11055,HILAA,7,1998-04-28 00:00:00.000,1998-05-26 00:00:00.000,1998-05-05 00:00:00.000,2,120.92,San Cristóbal,Táchira,5022,Venezuela
11056,EASTC,8,1998-04-28 00:00:00.000,1998-05-12 00:00:00.000,1998-05-01 00:00:00.000,2,278.96,London,NULL,WX3 6FW,UK
11057,NORTS,3,1998-04-29 00:00:00.000,1998-05-27 00:00:00.000,1998-05-01 00:00:00.000,3,4.13,London,NULL,SW7 1RZ,UK
11058,BLAUS,9,1998-04-29 00:00:00.000,1998-05-27 00:00:00.000,NULL,3,31.14,Mannheim,NULL,68306,Germany
11059,RICAR,2,1998-04-29 00:00:00.000,1998-06-10 00:00:00.000,NULL,2,85.80,Rio de Janeiro,RJ,02389-890,Brazil
11060,FRANS,2,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,1998-05-04 00:00:00.000,2,10.98,Torino,NULL,10100,Italy
11061,GREAL,4,1998-04-30 00:00:00.000,1998-06-11 00:00:00.000,NULL,3,14.01,Eugene,OR,97403,USA
11062,REGGC,4,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,NULL,2,29.93,Reggio Emilia,NULL,42100,Italy
11063,HUNGO,3,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,1998-05-06 00:00:00.000,2,81.73,Cork,Co. Cork,NULL,Ireland
11064,SAVEA,1,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,1998-05-04 00:00:00.000,1,30.09,Boise,ID,83720,USA
11065,LILAS,8,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,NULL,1,12.91,Barquisimeto,Lara,3508,Venezuela
11066,WHITC,7,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,1998-05-04 00:00:00.000,2,44.72,Seattle,WA,98124,USA
11067,DRACD,1,1998-05-04 00:00:00.000,1998-05-18 00:00:00.000,1998-05-06 00:00:00.000,2,7.98,Aachen,NULL,52066,Germany
11068,QUEEN,8,1998-05-04 00:00:00.000,1998-06-01 00:00:00.000,NULL,2,81.75,Sao Paulo,SP,05487-020,Brazil
11069,TORTU,1,1998-05-04 00:00:00.000,1998-06-01 00:00:00.000,1998-05-06 00:00:00.000,2,15.67,México D.F.,NULL,05033,Mexico
11070,LEHMS,2,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,1,136.00,Frankfurt a.M.,NULL,60528,Germany
11071,LILAS,1,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,1,0.93,Barquisimeto,Lara,3508,Venezuela
11072,ERNSH,4,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,2,258.64,Graz,NULL,8010,Austria
11073,PERIC,2,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,NULL,2,24.95,México D.F.,NULL,05033,Mexico
11074,SIMOB,7,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,2,18.44,Kobenhavn,NULL,1734,Denmark
11075,RICSU,8,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,2,6.19,Genève,NULL,1204,Switzerland
11076,BONAP,4,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,2,38.28,Marseille,NULL,13008,France
11077,RATTC,1,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,NULL,2,8.53,Albuquerque,NM,87110,USA
